load_zone,date_time_UTC,date_time_HST,system_load
Oahu,2008-07-24 01:00:00+00,7/23/2008 15:00,186.86
Oahu,2008-07-24 02:00:00+00,7/23/2008 16:00,187.17
Oahu,2008-07-24 03:00:00+00,7/23/2008 17:00,185.33
Oahu,2008-07-24 04:00:00+00,7/23/2008 18:00,185.1
Oahu,2008-07-24 05:00:00+00,7/23/2008 19:00,183.98
Oahu,2008-07-24 06:00:00+00,7/23/2008 20:00,186.14
Oahu,2008-07-24 07:00:00+00,7/23/2008 21:00,184.85
Oahu,2008-07-24 08:00:00+00,7/23/2008 22:00,180.02
Oahu,2008-07-24 09:00:00+00,7/23/2008 23:00,174.74
Oahu,2008-07-24 10:00:00+00,7/24/2008 0:00,175.32
Oahu,2008-07-24 11:00:00+00,7/24/2008 1:00,137.96
Oahu,2008-07-24 12:00:00+00,7/24/2008 2:00,134.64
Oahu,2008-07-24 13:00:00+00,7/24/2008 3:00,131.74
Oahu,2008-07-24 14:00:00+00,7/24/2008 4:00,131.32
Oahu,2008-07-24 15:00:00+00,7/24/2008 5:00,140.26
Oahu,2008-07-24 16:00:00+00,7/24/2008 6:00,176.88
Oahu,2008-07-24 17:00:00+00,7/24/2008 7:00,185.73
Oahu,2008-07-24 18:00:00+00,7/24/2008 8:00,184.5
Oahu,2008-07-24 19:00:00+00,7/24/2008 9:00,185.86
Oahu,2008-07-24 20:00:00+00,7/24/2008 10:00,184.48
Oahu,2008-07-24 21:00:00+00,7/24/2008 11:00,185.09
Oahu,2008-07-24 22:00:00+00,7/24/2008 12:00,185.37
Oahu,2008-07-24 23:00:00+00,7/24/2008 13:00,185.92
Oahu,2008-07-25 00:00:00+00,7/24/2008 14:00,185.95
Oahu,2008-07-25 01:00:00+00,7/24/2008 15:00,185.86
Oahu,2008-07-25 02:00:00+00,7/24/2008 16:00,185.79
Oahu,2008-07-25 03:00:00+00,7/24/2008 17:00,187.81
Oahu,2008-07-25 04:00:00+00,7/24/2008 18:00,185.96
Oahu,2008-07-25 05:00:00+00,7/24/2008 19:00,183.42
Oahu,2008-07-25 06:00:00+00,7/24/2008 20:00,185.16
Oahu,2008-07-25 07:00:00+00,7/24/2008 21:00,184.44
Oahu,2008-07-25 08:00:00+00,7/24/2008 22:00,182.1
Oahu,2008-07-25 09:00:00+00,7/24/2008 23:00,174.88
Oahu,2008-07-25 10:00:00+00,7/25/2008 0:00,180.61
Oahu,2008-07-25 11:00:00+00,7/25/2008 1:00,173.37
Oahu,2008-07-25 12:00:00+00,7/25/2008 2:00,136.33
Oahu,2008-07-25 13:00:00+00,7/25/2008 3:00,132.8
Oahu,2008-07-25 14:00:00+00,7/25/2008 4:00,134.19
Oahu,2008-07-25 15:00:00+00,7/25/2008 5:00,172.67
Oahu,2008-07-25 16:00:00+00,7/25/2008 6:00,175.13
Oahu,2008-07-25 17:00:00+00,7/25/2008 7:00,178.05
Oahu,2008-07-25 18:00:00+00,7/25/2008 8:00,179.92
Oahu,2008-07-25 19:00:00+00,7/25/2008 9:00,184.01
Oahu,2008-07-25 20:00:00+00,7/25/2008 10:00,186.81
Oahu,2008-07-25 21:00:00+00,7/25/2008 11:00,185.67
Oahu,2008-07-25 22:00:00+00,7/25/2008 12:00,185.16
Oahu,2008-07-25 23:00:00+00,7/25/2008 13:00,185.73
Oahu,2008-07-26 00:00:00+00,7/25/2008 14:00,185.98
Oahu,2008-07-26 01:00:00+00,7/25/2008 15:00,185.82
Oahu,2008-07-26 02:00:00+00,7/25/2008 16:00,185.5
Oahu,2008-07-26 03:00:00+00,7/25/2008 17:00,184.81
Oahu,2008-07-26 04:00:00+00,7/25/2008 18:00,184
Oahu,2008-07-26 05:00:00+00,7/25/2008 19:00,181.79
Oahu,2008-07-26 06:00:00+00,7/25/2008 20:00,183.82
Oahu,2008-07-26 07:00:00+00,7/25/2008 21:00,185.22
Oahu,2008-07-26 08:00:00+00,7/25/2008 22:00,184.31
Oahu,2008-07-26 09:00:00+00,7/25/2008 23:00,182.4
Oahu,2008-07-26 10:00:00+00,7/26/2008 0:00,176.04
Oahu,2008-07-26 11:00:00+00,7/26/2008 1:00,177.27
Oahu,2008-07-26 12:00:00+00,7/26/2008 2:00,175.02
Oahu,2008-07-26 13:00:00+00,7/26/2008 3:00,173.74
Oahu,2008-07-26 14:00:00+00,7/26/2008 4:00,173.21
Oahu,2008-07-26 15:00:00+00,7/26/2008 5:00,173.8
Oahu,2008-07-26 16:00:00+00,7/26/2008 6:00,174.31
Oahu,2008-07-26 17:00:00+00,7/26/2008 7:00,177.38
Oahu,2008-07-26 18:00:00+00,7/26/2008 8:00,180.57
Oahu,2008-07-26 19:00:00+00,7/26/2008 9:00,183.63
Oahu,2008-07-26 20:00:00+00,7/26/2008 10:00,184.02
Oahu,2008-07-26 21:00:00+00,7/26/2008 11:00,184.52
Oahu,2008-07-26 22:00:00+00,7/26/2008 12:00,184.64
Oahu,2008-07-26 23:00:00+00,7/26/2008 13:00,184.25
Oahu,2008-07-27 00:00:00+00,7/26/2008 14:00,185.19
Oahu,2008-07-27 01:00:00+00,7/26/2008 15:00,185.35
Oahu,2008-07-27 02:00:00+00,7/26/2008 16:00,183.22
Oahu,2008-07-27 03:00:00+00,7/26/2008 17:00,184.55
Oahu,2008-07-27 04:00:00+00,7/26/2008 18:00,183.38
Oahu,2008-07-27 05:00:00+00,7/26/2008 19:00,178.86
Oahu,2008-07-27 06:00:00+00,7/26/2008 20:00,184.08
Oahu,2008-07-27 07:00:00+00,7/26/2008 21:00,183.97
Oahu,2008-07-27 08:00:00+00,7/26/2008 22:00,182.61
Oahu,2008-07-27 09:00:00+00,7/26/2008 23:00,178.11
Oahu,2008-07-27 10:00:00+00,7/27/2008 0:00,173.6
Oahu,2008-07-27 11:00:00+00,7/27/2008 1:00,172.87
Oahu,2008-07-27 12:00:00+00,7/27/2008 2:00,171.4
Oahu,2008-07-27 13:00:00+00,7/27/2008 3:00,163.37
Oahu,2008-07-27 14:00:00+00,7/27/2008 4:00,156.44
Oahu,2008-07-27 15:00:00+00,7/27/2008 5:00,168.26
Oahu,2008-07-27 16:00:00+00,7/27/2008 6:00,172.43
Oahu,2008-07-27 17:00:00+00,7/27/2008 7:00,174.51
Oahu,2008-07-27 18:00:00+00,7/27/2008 8:00,176.67
Oahu,2008-07-27 19:00:00+00,7/27/2008 9:00,175.35
Oahu,2008-07-27 20:00:00+00,7/27/2008 10:00,178.39
Oahu,2008-07-27 21:00:00+00,7/27/2008 11:00,181.91
Oahu,2008-07-27 22:00:00+00,7/27/2008 12:00,182
Oahu,2008-07-27 23:00:00+00,7/27/2008 13:00,181.33
Oahu,2008-07-28 00:00:00+00,7/27/2008 14:00,180.67
Oahu,2008-07-28 01:00:00+00,7/27/2008 15:00,181.94
Oahu,2008-07-28 02:00:00+00,7/27/2008 16:00,181.24
Oahu,2008-07-28 03:00:00+00,7/27/2008 17:00,182.09
Oahu,2008-07-28 04:00:00+00,7/27/2008 18:00,181.32
Oahu,2008-07-28 05:00:00+00,7/27/2008 19:00,180.76
Oahu,2008-07-28 06:00:00+00,7/27/2008 20:00,183.22
Oahu,2008-07-28 07:00:00+00,7/27/2008 21:00,182.06
Oahu,2008-07-28 08:00:00+00,7/27/2008 22:00,183.53
Oahu,2008-07-28 09:00:00+00,7/27/2008 23:00,182.29
Oahu,2008-07-28 10:00:00+00,7/28/2008 0:00,174.61
Oahu,2008-07-28 11:00:00+00,7/28/2008 1:00,172.06
Oahu,2008-07-28 12:00:00+00,7/28/2008 2:00,173.16
Oahu,2008-07-28 13:00:00+00,7/28/2008 3:00,169.68
Oahu,2008-07-28 14:00:00+00,7/28/2008 4:00,171.89
Oahu,2008-07-28 15:00:00+00,7/28/2008 5:00,171.18
Oahu,2008-07-28 16:00:00+00,7/28/2008 6:00,175.01
Oahu,2008-07-28 17:00:00+00,7/28/2008 7:00,176.47
Oahu,2008-07-28 18:00:00+00,7/28/2008 8:00,179.2
Oahu,2008-07-28 19:00:00+00,7/28/2008 9:00,183.77
Oahu,2008-07-28 20:00:00+00,7/28/2008 10:00,185.84
Oahu,2008-07-28 21:00:00+00,7/28/2008 11:00,185.32
Oahu,2008-07-28 22:00:00+00,7/28/2008 12:00,185.35
Oahu,2008-07-28 23:00:00+00,7/28/2008 13:00,186.34
Oahu,2008-07-29 00:00:00+00,7/28/2008 14:00,186.09
Oahu,2008-07-29 01:00:00+00,7/28/2008 15:00,185.95
Oahu,2008-07-29 02:00:00+00,7/28/2008 16:00,205.07
Oahu,2008-07-29 03:00:00+00,7/28/2008 17:00,186.01
Oahu,2008-07-29 04:00:00+00,7/28/2008 18:00,185.13
Oahu,2008-07-29 05:00:00+00,7/28/2008 19:00,185.55
Oahu,2008-07-29 06:00:00+00,7/28/2008 20:00,186.33
Oahu,2008-07-29 07:00:00+00,7/28/2008 21:00,185.4
Oahu,2008-07-29 08:00:00+00,7/28/2008 22:00,184.09
Oahu,2008-07-29 09:00:00+00,7/28/2008 23:00,182.96
Oahu,2008-07-29 10:00:00+00,7/29/2008 0:00,174.1
Oahu,2008-07-29 11:00:00+00,7/29/2008 1:00,169.17
Oahu,2008-07-29 12:00:00+00,7/29/2008 2:00,135.58
Oahu,2008-07-29 13:00:00+00,7/29/2008 3:00,131.47
Oahu,2008-07-29 14:00:00+00,7/29/2008 4:00,133.45
Oahu,2008-07-29 15:00:00+00,7/29/2008 5:00,169.64
Oahu,2008-07-29 16:00:00+00,7/29/2008 6:00,174.68
Oahu,2008-07-29 17:00:00+00,7/29/2008 7:00,179.14
Oahu,2008-07-29 18:00:00+00,7/29/2008 8:00,181.47
Oahu,2008-07-29 19:00:00+00,7/29/2008 9:00,184.49
Oahu,2008-07-29 20:00:00+00,7/29/2008 10:00,185.5
Oahu,2008-07-29 21:00:00+00,7/29/2008 11:00,185.36
Oahu,2008-07-29 22:00:00+00,7/29/2008 12:00,185.81
Oahu,2008-07-29 23:00:00+00,7/29/2008 13:00,186.47
Oahu,2008-07-30 00:00:00+00,7/29/2008 14:00,186.05
Oahu,2008-07-30 01:00:00+00,7/29/2008 15:00,186.23
Oahu,2008-07-30 02:00:00+00,7/29/2008 16:00,186.7
Oahu,2008-07-30 03:00:00+00,7/29/2008 17:00,185.49
Oahu,2008-07-30 04:00:00+00,7/29/2008 18:00,184.55
Oahu,2008-07-30 05:00:00+00,7/29/2008 19:00,184.18
Oahu,2008-07-30 06:00:00+00,7/29/2008 20:00,186.32
Oahu,2008-07-30 07:00:00+00,7/29/2008 21:00,184.3
Oahu,2008-07-30 08:00:00+00,7/29/2008 22:00,183.8
Oahu,2008-07-30 09:00:00+00,7/29/2008 23:00,177.81
Oahu,2008-07-30 10:00:00+00,7/30/2008 0:00,173.55
Oahu,2008-07-30 11:00:00+00,7/30/2008 1:00,167.78
Oahu,2008-07-30 12:00:00+00,7/30/2008 2:00,133.31
Oahu,2008-07-30 13:00:00+00,7/30/2008 3:00,129.93
Oahu,2008-07-30 14:00:00+00,7/30/2008 4:00,132.27
Oahu,2008-07-30 15:00:00+00,7/30/2008 5:00,168.8
Oahu,2008-07-30 16:00:00+00,7/30/2008 6:00,175.38
Oahu,2008-07-30 17:00:00+00,7/30/2008 7:00,178.7
Oahu,2008-07-30 18:00:00+00,7/30/2008 8:00,180.72
Oahu,2008-07-30 19:00:00+00,7/30/2008 9:00,184.01
Oahu,2008-07-30 20:00:00+00,7/30/2008 10:00,185.68
Oahu,2008-07-30 21:00:00+00,7/30/2008 11:00,185.9
Oahu,2008-07-30 22:00:00+00,7/30/2008 12:00,186.26
Oahu,2008-07-30 23:00:00+00,7/30/2008 13:00,185.71
Oahu,2008-07-31 00:00:00+00,7/30/2008 14:00,185.93
Oahu,2008-07-31 01:00:00+00,7/30/2008 15:00,185.23
Oahu,2008-07-31 02:00:00+00,7/30/2008 16:00,184.48
Oahu,2008-07-31 03:00:00+00,7/30/2008 17:00,184.68
Oahu,2008-07-31 04:00:00+00,7/30/2008 18:00,184.7
Oahu,2008-07-31 05:00:00+00,7/30/2008 19:00,183.66
Oahu,2008-07-31 06:00:00+00,7/30/2008 20:00,184.43
Oahu,2008-07-31 07:00:00+00,7/30/2008 21:00,185.45
Oahu,2008-07-31 08:00:00+00,7/30/2008 22:00,184.06
Oahu,2008-07-31 09:00:00+00,7/30/2008 23:00,178.39
Oahu,2008-07-31 10:00:00+00,7/31/2008 0:00,176.26
Oahu,2008-07-31 11:00:00+00,7/31/2008 1:00,174.04
Oahu,2008-07-31 12:00:00+00,7/31/2008 2:00,174.18
Oahu,2008-07-31 13:00:00+00,7/31/2008 3:00,172.87
Oahu,2008-07-31 14:00:00+00,7/31/2008 4:00,172.88
Oahu,2008-07-31 15:00:00+00,7/31/2008 5:00,171
Oahu,2008-07-31 16:00:00+00,7/31/2008 6:00,174.91
Oahu,2008-07-31 17:00:00+00,7/31/2008 7:00,180.55
Oahu,2008-07-31 18:00:00+00,7/31/2008 8:00,183.34
Oahu,2008-07-31 19:00:00+00,7/31/2008 9:00,184.15
Oahu,2008-07-31 20:00:00+00,7/31/2008 10:00,184.2
Oahu,2008-07-31 21:00:00+00,7/31/2008 11:00,184.84
Oahu,2008-07-31 22:00:00+00,7/31/2008 12:00,185.23
Oahu,2008-07-31 23:00:00+00,7/31/2008 13:00,185.51
Oahu,2008-08-01 00:00:00+00,7/31/2008 14:00,185.66
Oahu,2008-08-01 01:00:00+00,7/31/2008 15:00,185.62
Oahu,2008-08-01 02:00:00+00,7/31/2008 16:00,185.52
Oahu,2008-08-01 03:00:00+00,7/31/2008 17:00,184.58
Oahu,2008-08-01 04:00:00+00,7/31/2008 18:00,183.94
Oahu,2008-08-01 05:00:00+00,7/31/2008 19:00,184.32
Oahu,2008-08-01 06:00:00+00,7/31/2008 20:00,186.08
Oahu,2008-08-01 07:00:00+00,7/31/2008 21:00,185.73
Oahu,2008-08-01 08:00:00+00,7/31/2008 22:00,183.08
Oahu,2008-08-01 09:00:00+00,7/31/2008 23:00,177.21
Oahu,2008-08-01 10:00:00+00,8/1/2008 0:00,190.78
Oahu,2008-08-01 11:00:00+00,8/1/2008 1:00,174.79
Oahu,2008-08-01 12:00:00+00,8/1/2008 2:00,172.85
Oahu,2008-08-01 13:00:00+00,8/1/2008 3:00,171.2
Oahu,2008-08-01 14:00:00+00,8/1/2008 4:00,171.74
Oahu,2008-08-01 15:00:00+00,8/1/2008 5:00,167.4
Oahu,2008-08-01 16:00:00+00,8/1/2008 6:00,173.62
Oahu,2008-08-01 17:00:00+00,8/1/2008 7:00,176.78
Oahu,2008-08-01 18:00:00+00,8/1/2008 8:00,194.46
Oahu,2008-08-01 19:00:00+00,8/1/2008 9:00,197.02
Oahu,2008-08-01 20:00:00+00,8/1/2008 10:00,199.84
Oahu,2008-08-01 21:00:00+00,8/1/2008 11:00,199.73
Oahu,2008-08-01 22:00:00+00,8/1/2008 12:00,198.36
Oahu,2008-08-01 23:00:00+00,8/1/2008 13:00,199.48
Oahu,2008-08-02 00:00:00+00,8/1/2008 14:00,199.63
Oahu,2008-08-02 01:00:00+00,8/1/2008 15:00,199.14
Oahu,2008-08-02 02:00:00+00,8/1/2008 16:00,198.18
Oahu,2008-08-02 03:00:00+00,8/1/2008 17:00,196.64
Oahu,2008-08-02 04:00:00+00,8/1/2008 18:00,195.64
Oahu,2008-08-02 05:00:00+00,8/1/2008 19:00,194.88
Oahu,2008-08-02 06:00:00+00,8/1/2008 20:00,199.66
Oahu,2008-08-02 07:00:00+00,8/1/2008 21:00,200.41
Oahu,2008-08-02 08:00:00+00,8/1/2008 22:00,199.17
Oahu,2008-08-02 09:00:00+00,8/1/2008 23:00,193.85
Oahu,2008-08-02 10:00:00+00,8/2/2008 0:00,190.54
Oahu,2008-08-02 11:00:00+00,8/2/2008 1:00,188.14
Oahu,2008-08-02 12:00:00+00,8/2/2008 2:00,185.6
Oahu,2008-08-02 13:00:00+00,8/2/2008 3:00,182.78
Oahu,2008-08-02 14:00:00+00,8/2/2008 4:00,181.22
Oahu,2008-08-02 15:00:00+00,8/2/2008 5:00,184.01
Oahu,2008-08-02 16:00:00+00,8/2/2008 6:00,187.48
Oahu,2008-08-02 17:00:00+00,8/2/2008 7:00,189.2
Oahu,2008-08-02 18:00:00+00,8/2/2008 8:00,193.29
Oahu,2008-08-02 19:00:00+00,8/2/2008 9:00,193.63
Oahu,2008-08-02 20:00:00+00,8/2/2008 10:00,193.87
Oahu,2008-08-02 21:00:00+00,8/2/2008 11:00,196.26
Oahu,2008-08-02 22:00:00+00,8/2/2008 12:00,196.25
Oahu,2008-08-02 23:00:00+00,8/2/2008 13:00,196.03
Oahu,2008-08-03 00:00:00+00,8/2/2008 14:00,195.25
Oahu,2008-08-03 01:00:00+00,8/2/2008 15:00,194.53
Oahu,2008-08-03 02:00:00+00,8/2/2008 16:00,194.23
Oahu,2008-08-03 03:00:00+00,8/2/2008 17:00,193.99
Oahu,2008-08-03 04:00:00+00,8/2/2008 18:00,193.31
Oahu,2008-08-03 05:00:00+00,8/2/2008 19:00,193.5
Oahu,2008-08-03 06:00:00+00,8/2/2008 20:00,195.5
Oahu,2008-08-03 07:00:00+00,8/2/2008 21:00,199.02
Oahu,2008-08-03 08:00:00+00,8/2/2008 22:00,195.98
Oahu,2008-08-03 09:00:00+00,8/2/2008 23:00,193.76
Oahu,2008-08-03 10:00:00+00,8/3/2008 0:00,197.16
Oahu,2008-08-03 11:00:00+00,8/3/2008 1:00,187.71
Oahu,2008-08-03 12:00:00+00,8/3/2008 2:00,185.12
Oahu,2008-08-03 13:00:00+00,8/3/2008 3:00,182.06
Oahu,2008-08-03 14:00:00+00,8/3/2008 4:00,162.87
Oahu,2008-08-03 15:00:00+00,8/3/2008 5:00,182.38
Oahu,2008-08-03 16:00:00+00,8/3/2008 6:00,185.51
Oahu,2008-08-03 17:00:00+00,8/3/2008 7:00,188.84
Oahu,2008-08-03 18:00:00+00,8/3/2008 8:00,192.35
Oahu,2008-08-03 19:00:00+00,8/3/2008 9:00,193.81
Oahu,2008-08-03 20:00:00+00,8/3/2008 10:00,193.21
Oahu,2008-08-03 21:00:00+00,8/3/2008 11:00,194.09
Oahu,2008-08-03 22:00:00+00,8/3/2008 12:00,195.09
Oahu,2008-08-03 23:00:00+00,8/3/2008 13:00,195.29
Oahu,2008-08-04 00:00:00+00,8/3/2008 14:00,194.14
Oahu,2008-08-04 01:00:00+00,8/3/2008 15:00,194.88
Oahu,2008-08-04 02:00:00+00,8/3/2008 16:00,197.31
Oahu,2008-08-04 03:00:00+00,8/3/2008 17:00,198.46
Oahu,2008-08-04 04:00:00+00,8/3/2008 18:00,198.33
Oahu,2008-08-04 05:00:00+00,8/3/2008 19:00,198.62
Oahu,2008-08-04 06:00:00+00,8/3/2008 20:00,200.14
Oahu,2008-08-04 07:00:00+00,8/3/2008 21:00,198.19
Oahu,2008-08-04 08:00:00+00,8/3/2008 22:00,200.08
Oahu,2008-08-04 09:00:00+00,8/3/2008 23:00,196.24
Oahu,2008-08-04 10:00:00+00,8/4/2008 0:00,196.53
Oahu,2008-08-04 11:00:00+00,8/4/2008 1:00,191.79
Oahu,2008-08-04 12:00:00+00,8/4/2008 2:00,189.33
Oahu,2008-08-04 13:00:00+00,8/4/2008 3:00,187.97
Oahu,2008-08-04 14:00:00+00,8/4/2008 4:00,186.82
Oahu,2008-08-04 15:00:00+00,8/4/2008 5:00,185.85
Oahu,2008-08-04 16:00:00+00,8/4/2008 6:00,189.46
Oahu,2008-08-04 17:00:00+00,8/4/2008 7:00,194.58
Oahu,2008-08-04 18:00:00+00,8/4/2008 8:00,198.51
Oahu,2008-08-04 19:00:00+00,8/4/2008 9:00,200.35
Oahu,2008-08-04 20:00:00+00,8/4/2008 10:00,200.42
Oahu,2008-08-04 21:00:00+00,8/4/2008 11:00,199.34
Oahu,2008-08-04 22:00:00+00,8/4/2008 12:00,200.21
Oahu,2008-08-04 23:00:00+00,8/4/2008 13:00,200.11
Oahu,2008-08-05 00:00:00+00,8/4/2008 14:00,198.91
Oahu,2008-08-05 01:00:00+00,8/4/2008 15:00,199.95
Oahu,2008-08-05 02:00:00+00,8/4/2008 16:00,198.61
Oahu,2008-08-05 03:00:00+00,8/4/2008 17:00,199.57
Oahu,2008-08-05 04:00:00+00,8/4/2008 18:00,198.82
Oahu,2008-08-05 05:00:00+00,8/4/2008 19:00,197.57
Oahu,2008-08-05 06:00:00+00,8/4/2008 20:00,200.01
Oahu,2008-08-05 07:00:00+00,8/4/2008 21:00,197.67
Oahu,2008-08-05 08:00:00+00,8/4/2008 22:00,199.35
Oahu,2008-08-05 09:00:00+00,8/4/2008 23:00,196.81
Oahu,2008-08-05 10:00:00+00,8/5/2008 0:00,195.15
Oahu,2008-08-05 11:00:00+00,8/5/2008 1:00,191.31
Oahu,2008-08-05 12:00:00+00,8/5/2008 2:00,188.46
Oahu,2008-08-05 13:00:00+00,8/5/2008 3:00,186.31
Oahu,2008-08-05 14:00:00+00,8/5/2008 4:00,185.71
Oahu,2008-08-05 15:00:00+00,8/5/2008 5:00,186.85
Oahu,2008-08-05 16:00:00+00,8/5/2008 6:00,192.55
Oahu,2008-08-05 17:00:00+00,8/5/2008 7:00,197.51
Oahu,2008-08-05 18:00:00+00,8/5/2008 8:00,193.64
Oahu,2008-08-05 19:00:00+00,8/5/2008 9:00,198.03
Oahu,2008-08-05 20:00:00+00,8/5/2008 10:00,200.14
Oahu,2008-08-05 21:00:00+00,8/5/2008 11:00,200.45
Oahu,2008-08-05 22:00:00+00,8/5/2008 12:00,198.86
Oahu,2008-08-05 23:00:00+00,8/5/2008 13:00,200.11
Oahu,2008-08-06 00:00:00+00,8/5/2008 14:00,199.96
Oahu,2008-08-06 01:00:00+00,8/5/2008 15:00,200.34
Oahu,2008-08-06 02:00:00+00,8/5/2008 16:00,200.28
Oahu,2008-08-06 03:00:00+00,8/5/2008 17:00,198.65
Oahu,2008-08-06 04:00:00+00,8/5/2008 18:00,198.72
Oahu,2008-08-06 05:00:00+00,8/5/2008 19:00,198.41
Oahu,2008-08-06 06:00:00+00,8/5/2008 20:00,200.34
Oahu,2008-08-06 07:00:00+00,8/5/2008 21:00,197.85
Oahu,2008-08-06 08:00:00+00,8/5/2008 22:00,199.41
Oahu,2008-08-06 09:00:00+00,8/5/2008 23:00,195.71
Oahu,2008-08-06 10:00:00+00,8/6/2008 0:00,193.26
Oahu,2008-08-06 11:00:00+00,8/6/2008 1:00,190.52
Oahu,2008-08-06 12:00:00+00,8/6/2008 2:00,188.03
Oahu,2008-08-06 13:00:00+00,8/6/2008 3:00,186.24
Oahu,2008-08-06 14:00:00+00,8/6/2008 4:00,185.81
Oahu,2008-08-06 15:00:00+00,8/6/2008 5:00,185.41
Oahu,2008-08-06 16:00:00+00,8/6/2008 6:00,188.1
Oahu,2008-08-06 17:00:00+00,8/6/2008 7:00,192.43
Oahu,2008-08-06 18:00:00+00,8/6/2008 8:00,195.02
Oahu,2008-08-06 19:00:00+00,8/6/2008 9:00,195.5
Oahu,2008-08-06 20:00:00+00,8/6/2008 10:00,199.82
Oahu,2008-08-06 21:00:00+00,8/6/2008 11:00,200.36
Oahu,2008-08-06 22:00:00+00,8/6/2008 12:00,198.65
Oahu,2008-08-06 23:00:00+00,8/6/2008 13:00,199.64
Oahu,2008-08-07 00:00:00+00,8/6/2008 14:00,199.43
Oahu,2008-08-07 01:00:00+00,8/6/2008 15:00,202.76
Oahu,2008-08-07 02:00:00+00,8/6/2008 16:00,199.4
Oahu,2008-08-07 03:00:00+00,8/6/2008 17:00,200.76
Oahu,2008-08-07 04:00:00+00,8/6/2008 18:00,199.13
Oahu,2008-08-07 05:00:00+00,8/6/2008 19:00,199.61
Oahu,2008-08-07 06:00:00+00,8/6/2008 20:00,199.72
Oahu,2008-08-07 07:00:00+00,8/6/2008 21:00,199.44
Oahu,2008-08-07 08:00:00+00,8/6/2008 22:00,199.46
Oahu,2008-08-07 09:00:00+00,8/6/2008 23:00,194.69
Oahu,2008-08-07 10:00:00+00,8/7/2008 0:00,193.53
Oahu,2008-08-07 11:00:00+00,8/7/2008 1:00,189.91
Oahu,2008-08-07 12:00:00+00,8/7/2008 2:00,187.3
Oahu,2008-08-07 13:00:00+00,8/7/2008 3:00,185.47
Oahu,2008-08-07 14:00:00+00,8/7/2008 4:00,186.06
Oahu,2008-08-07 15:00:00+00,8/7/2008 5:00,141.68
Oahu,2008-08-07 16:00:00+00,8/7/2008 6:00,190.67
Oahu,2008-08-07 17:00:00+00,8/7/2008 7:00,194.74
Oahu,2008-08-07 18:00:00+00,8/7/2008 8:00,197.25
Oahu,2008-08-07 19:00:00+00,8/7/2008 9:00,199.65
Oahu,2008-08-07 20:00:00+00,8/7/2008 10:00,200.03
Oahu,2008-08-07 21:00:00+00,8/7/2008 11:00,200.27
Oahu,2008-08-07 22:00:00+00,8/7/2008 12:00,199.71
Oahu,2008-08-07 23:00:00+00,8/7/2008 13:00,200.06
Oahu,2008-08-08 00:00:00+00,8/7/2008 14:00,199.9
Oahu,2008-08-08 01:00:00+00,8/7/2008 15:00,199.74
Oahu,2008-08-08 02:00:00+00,8/7/2008 16:00,199.42
Oahu,2008-08-08 03:00:00+00,8/7/2008 17:00,199.62
Oahu,2008-08-08 04:00:00+00,8/7/2008 18:00,198.87
Oahu,2008-08-08 05:00:00+00,8/7/2008 19:00,198.38
Oahu,2008-08-08 06:00:00+00,8/7/2008 20:00,199.27
Oahu,2008-08-08 07:00:00+00,8/7/2008 21:00,198.46
Oahu,2008-08-08 08:00:00+00,8/7/2008 22:00,196.07
Oahu,2008-08-08 09:00:00+00,8/7/2008 23:00,194.18
Oahu,2008-08-08 10:00:00+00,8/8/2008 0:00,194.37
Oahu,2008-08-08 11:00:00+00,8/8/2008 1:00,190.94
Oahu,2008-08-08 12:00:00+00,8/8/2008 2:00,187.88
Oahu,2008-08-08 13:00:00+00,8/8/2008 3:00,186.57
Oahu,2008-08-08 14:00:00+00,8/8/2008 4:00,186.88
Oahu,2008-08-08 15:00:00+00,8/8/2008 5:00,185.64
Oahu,2008-08-08 16:00:00+00,8/8/2008 6:00,190.4
Oahu,2008-08-08 17:00:00+00,8/8/2008 7:00,195.5
Oahu,2008-08-08 18:00:00+00,8/8/2008 8:00,197.24
Oahu,2008-08-08 19:00:00+00,8/8/2008 9:00,197.94
Oahu,2008-08-08 20:00:00+00,8/8/2008 10:00,199.08
Oahu,2008-08-08 21:00:00+00,8/8/2008 11:00,199.99
Oahu,2008-08-08 22:00:00+00,8/8/2008 12:00,200.08
Oahu,2008-08-08 23:00:00+00,8/8/2008 13:00,200.56
Oahu,2008-08-09 00:00:00+00,8/8/2008 14:00,200.61
Oahu,2008-08-09 01:00:00+00,8/8/2008 15:00,200.54
Oahu,2008-08-09 02:00:00+00,8/8/2008 16:00,200.29
Oahu,2008-08-09 03:00:00+00,8/8/2008 17:00,199.43
Oahu,2008-08-09 04:00:00+00,8/8/2008 18:00,198.16
Oahu,2008-08-09 05:00:00+00,8/8/2008 19:00,198.94
Oahu,2008-08-09 06:00:00+00,8/8/2008 20:00,199.25
Oahu,2008-08-09 07:00:00+00,8/8/2008 21:00,200.42
Oahu,2008-08-09 08:00:00+00,8/8/2008 22:00,198.82
Oahu,2008-08-09 09:00:00+00,8/8/2008 23:00,199.11
Oahu,2008-08-09 10:00:00+00,8/9/2008 0:00,194.48
Oahu,2008-08-09 11:00:00+00,8/9/2008 1:00,191.69
Oahu,2008-08-09 12:00:00+00,8/9/2008 2:00,188.82
Oahu,2008-08-09 13:00:00+00,8/9/2008 3:00,185.78
Oahu,2008-08-09 14:00:00+00,8/9/2008 4:00,185.55
Oahu,2008-08-09 15:00:00+00,8/9/2008 5:00,186.92
